cell,prompt_id,mean_acceptance,acceptance_list,accepted_depths,first_rejection_depths,n_new_tokens,n_cycles,tree_size,exact_match,first_mismatch
T4_D8,102,2.0,"[1, 1, 3, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 4, 1, 3, 1, 2, 1, 3, 2, 2, 1, 2, 1, 2, 5, 1, 3, 3, 4, 3, 1, 2, 1, 2, 2, 1, 1, 2, 1]","[0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 3, 0, 0, 0, 1, 2, 1, 2, 0, 2, 1, 0, 3, 0, 2, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 4, 0, 2, 2, 3, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 3, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 4, 1, 3, 1, 2, 1, 3, 2, 2, 1, 2, 1, 2, 5, 1, 3, 3, 4, 3, 1, 2, 1, 2, 2, 1, 1, 2, 1]",114,57,26,False,5
T4_D8,103,2.8667,"[1, 3, 2, 3, 2, 4, 4, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 5, 3, 2, 4, 4, 3, 5, 3, 2, 1, 4, 6, 3, 3, 3, 1, 5, 1, 1, 5, 2, 3, 2, 4, 4, 2, 4, 2]","[0, 2, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 3, 3, 2, 4, 2, 1, 0, 3, 5, 2, 2, 2, 0, 4, 0, 0, 4, 1, 2, 1, 3, 3, 1, 3, 1]","[1, 3, 2, 3, 2, 4, 4, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 5, 3, 2, 4, 4, 3, 5, 3, 2, 1, 4, 5, 3, 3, 3, 1, 5, 1, 1, 5, 2, 3, 2, 4, 4, 2, 4, 2]",128,45,26,False,22
T4_D8,104,3.32,"[2, 2, 3, 2, 2, 2, 5, 2, 2, 5, 3, 3, 5, 2, 2, 3, 6, 3, 3, 3, 5, 6, 6, 5, 1]","[1, 1, 2, 1, 1, 1, 4, 1, 1, 4, 2, 2, 4, 1, 1, 2, 5, 2, 2, 2, 4, 5, 5, 4, 0]","[2, 2, 3, 2, 2, 2, 5, 2, 2, 5, 3, 3, 5, 2, 2, 3, 5, 3, 3, 3, 5, 5, 5, 5, 1]",83,25,26,False,9
T4_D8,105,3.6111,"[1, 3, 5, 2, 3, 3, 3, 5, 3, 1, 3, 3, 2, 3, 4, 1, 2, 5, 4, 6, 1, 5, 4, 2, 4, 4, 4, 5, 6, 5, 6, 4, 3, 6, 3, 6]","[0, 2, 4, 1, 2, 2, 2, 4, 2, 0, 2, 2, 1, 2, 3, 0, 1, 4, 3, 5, 0, 4, 3, 1, 3, 3, 3, 4, 5, 4, 5, 3, 2, 5, 2, 5]","[1, 3, 5, 2, 3, 3, 3, 5, 3, 1, 3, 3, 2, 3, 4, 1, 2, 5, 4, 5, 1, 5, 4, 2, 4, 4, 4, 5, 5, 5, 5, 4, 3, 5, 3, 5]",128,36,26,False,1
T4_D8,106,2.5,"[1, 2, 3, 4, 2, 2, 1, 2, 3, 3, 2, 2, 4, 2, 3, 4]","[0, 1, 2, 3, 1, 1, 0, 1, 2, 2, 1, 1, 3, 1, 2, 3]","[1, 2, 3, 4, 2, 2, 1, 2, 3, 3, 2, 2, 4, 2, 3, 4]",40,16,26,False,14
T4_D8,107,3.2,"[1, 1, 3, 4, 3, 4, 1, 4, 2, 4, 5, 1, 6, 1, 6, 2, 2, 2, 1, 3, 3, 4, 2, 4, 3, 2, 4, 3, 4, 3, 4, 5, 2, 3, 6, 4, 5, 4, 5, 2]","[0, 0, 2, 3, 2, 3, 0, 3, 1, 3, 4, 0, 5, 0, 5, 1, 1, 1, 0, 2, 2, 3, 1, 3, 2, 1, 3, 2, 3, 2, 3, 4, 1, 2, 5, 3, 4, 3, 4, 1]","[1, 1, 3, 4, 3, 4, 1, 4, 2, 4, 5, 1, 5, 1, 5, 2, 2, 2, 1, 3, 3, 4, 2, 4, 3, 2, 4, 3, 4, 3, 4, 5, 2, 3, 5, 4, 5, 4, 5, 2]",128,40,26,False,2
T4_D8,108,2.9333,"[1, 1, 2, 5, 3, 3, 3, 4, 3, 4, 3, 3, 2, 3, 4, 1, 3, 4, 4, 1, 4, 2, 4, 2, 4, 3, 3, 3, 4, 2]","[0, 0, 1, 4, 2, 2, 2, 3, 2, 3, 2, 2, 1, 2, 3, 0, 2, 3, 3, 0, 3, 1, 3, 1, 3, 2, 2, 2, 3, 1]","[1, 1, 2, 5, 3, 3, 3, 4, 3, 4, 3, 3, 2, 3, 4, 1, 3, 4, 4, 1, 4, 2, 4, 2, 4, 3, 3, 3, 4, 2]",88,30,26,False,1
T4_D8,109,3.1707,"[1, 1, 3, 2, 4, 4, 1, 4, 2, 3, 3, 4, 5, 1, 4, 3, 2, 3, 3, 6, 5, 5, 2, 3, 3, 5, 4, 1, 1, 2, 4, 1, 6, 2, 3, 3, 5, 6, 2, 3, 5]","[0, 0, 2, 1, 3, 3, 0, 3, 1, 2, 2, 3, 4, 0, 3, 2, 1, 2, 2, 5, 4, 4, 1, 2, 2, 4, 3, 0, 0, 1, 3, 0, 5, 1, 2, 2, 4, 5, 1, 2, 4]","[1, 1, 3, 2, 4, 4, 1, 4, 2, 3, 3, 4, 5, 1, 4, 3, 2, 3, 3, 5, 5, 5, 2, 3, 3, 5, 4, 1, 1, 2, 4, 1, 5, 2, 3, 3, 5, 5, 2, 3, 5]",128,41,26,False,4
T4_D8,110,2.9767,"[1, 2, 3, 4, 2, 4, 4, 3, 4, 2, 2, 4, 4, 4, 3, 2, 1, 3, 1, 1, 2, 1, 2, 4, 4, 2, 2, 4, 3, 6, 6, 6, 4, 2, 4, 4, 3, 4, 2, 1, 4, 1, 3]","[0, 1, 2, 3, 1, 3, 3, 2, 3, 1, 1, 3, 3, 3, 2, 1, 0, 2, 0, 0, 1, 0, 1, 3, 3, 1, 1, 3, 2, 5, 5, 5, 3, 1, 3, 3, 2, 3, 1, 0, 3, 0, 2]","[1, 2, 3, 4, 2, 4, 4, 3, 4, 2, 2, 4, 4, 4, 3, 2, 1, 3, 1, 1, 2, 1, 2, 4, 4, 2, 2, 4, 3, 5, 5, 5, 4, 2, 4, 4, 3, 4, 2, 1, 4, 1, 3]",128,43,26,False,1
T4_D8,111,3.0952,"[1, 1, 4, 3, 2, 4, 1, 3, 4, 5, 5, 4, 4, 2, 3, 3, 2, 3, 2, 1, 2, 2, 3, 1, 2, 1, 1, 4, 3, 4, 4, 4, 6, 5, 4, 4, 4, 5, 2, 6, 3, 3]","[0, 0, 3, 2, 1, 3, 0, 2, 3, 4, 4, 3, 3, 1, 2, 2, 1, 2, 1, 0, 1, 1, 2, 0, 1, 0, 0, 3, 2, 3, 3, 3, 5, 4, 3, 3, 3, 4, 1, 5, 2, 2]","[1, 1, 4, 3, 2, 4, 1, 3, 4, 5, 5, 4, 4, 2, 3, 3, 2, 3, 2, 1, 2, 2, 3, 1, 2, 1, 1, 4, 3, 4, 4, 4, 5, 5, 4, 4, 4, 5, 2, 5, 3, 3]",128,42,26,False,7
T4_D8,112,3.7143,"[1, 1, 2, 3, 5, 3, 6, 4, 4, 4, 6, 4, 1, 3, 3, 2, 4, 3, 5, 3, 3, 4, 4, 6, 3, 2, 5, 4, 5, 5, 2, 2, 6, 6, 6]","[0, 0, 1, 2, 4, 2, 5, 3, 3, 3, 5, 3, 0, 2, 2, 1, 3, 2, 4, 2, 2, 3, 3, 5, 2, 1, 4, 3, 4, 4, 1, 1, 5, 5, 5]","[1, 1, 2, 3, 5, 3, 5, 4, 4, 4, 5, 4, 1, 3, 3, 2, 4, 3, 5, 3, 3, 4, 4, 5, 3, 2, 5, 4, 5, 5, 2, 2, 5, 5, 5]",128,35,26,False,1
T4_D8,113,3.2821,"[1, 1, 4, 3, 3, 3, 4, 4, 4, 1, 3, 3, 1, 6, 2, 4, 1, 4, 4, 3, 5, 5, 3, 3, 5, 4, 4, 4, 6, 2, 4, 2, 3, 4, 5, 2, 3, 2, 3]","[0, 0, 3, 2, 2, 2, 3, 3, 3, 0, 2, 2, 0, 5, 1, 3, 0, 3, 3, 2, 4, 4, 2, 2, 4, 3, 3, 3, 5, 1, 3, 1, 2, 3, 4, 1, 2, 1, 2]","[1, 1, 4, 3, 3, 3, 4, 4, 4, 1, 3, 3, 1, 5, 2, 4, 1, 4, 4, 3, 5, 5, 3, 3, 5, 4, 4, 4, 5, 2, 4, 2, 3, 4, 5, 2, 3, 2, 3]",128,39,26,False,21
T4_D8,114,2.7826,"[1, 1, 3, 2, 4, 4, 4, 1, 5, 5, 5, 1, 2, 4, 4, 3, 4, 2, 2, 4, 4, 1, 4, 3, 2, 2, 1, 1, 2, 1, 3, 4, 3, 2, 3, 6, 1, 2, 2, 2, 2, 3, 3, 3, 5, 2]","[0, 0, 2, 1, 3, 3, 3, 0, 4, 4, 4, 0, 1, 3, 3, 2, 3, 1, 1, 3, 3, 0, 3, 2, 1, 1, 0, 0, 1, 0, 2, 3, 2, 1, 2, 5, 0, 1, 1, 1, 1, 2, 2, 2, 4, 1]","[1, 1, 3, 2, 4, 4, 4, 1, 5, 5, 5, 1, 2, 4, 4, 3, 4, 2, 2, 4, 4, 1, 4, 3, 2, 2, 1, 1, 2, 1, 3, 4, 3, 2, 3, 5, 1, 2, 2, 2, 2, 3, 3, 3, 5, 2]",128,46,26,False,15
T4_D8,115,3.2,"[1, 1, 3, 5, 3, 3, 4, 4, 3, 3, 2, 1, 2, 6, 2, 4, 4, 1, 2, 2, 2, 3, 1, 3, 3, 2, 4, 3, 6, 4, 3, 3, 5, 3, 5, 4, 4, 5, 6, 3]","[0, 0, 2, 4, 2, 2, 3, 3, 2, 2, 1, 0, 1, 5, 1, 3, 3, 0, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 5, 3, 2, 2, 4, 2, 4, 3, 3, 4, 5, 2]","[1, 1, 3, 5, 3, 3, 4, 4, 3, 3, 2, 1, 2, 5, 2, 4, 4, 1, 2, 2, 2, 3, 1, 3, 3, 2, 4, 3, 5, 4, 3, 3, 5, 3, 5, 4, 4, 5, 5, 3]",128,40,26,False,12
T4_D8,116,3.0,"[1, 4, 5, 4, 3, 3, 2, 2, 2, 4, 5, 3, 5, 3, 2, 2, 2, 4, 3, 1]","[0, 3, 4, 3, 2, 2, 1, 1, 1, 3, 4, 2, 4, 2, 1, 1, 1, 3, 2, 0]","[1, 4, 5, 4, 3, 3, 2, 2, 2, 4, 5, 3, 5, 3, 2, 2, 2, 4, 3, 1]",60,20,26,False,20
T4_D8,117,2.8889,"[1, 3, 2, 2, 1, 4, 3, 2, 5, 4, 3, 2, 2, 3, 5, 3, 2, 6, 3, 2, 2, 3, 6, 2, 2, 3, 1, 4, 3, 2, 2, 6, 4, 1, 1, 1, 4, 5, 1, 2, 3, 4, 1, 3, 6]","[0, 2, 1, 1, 0, 3, 2, 1, 4, 3, 2, 1, 1, 2, 4, 2, 1, 5, 2, 1, 1, 2, 5, 1, 1, 2, 0, 3, 2, 1, 1, 5, 3, 0, 0, 0, 3, 4, 0, 1, 2, 3, 0, 2, 5]","[1, 3, 2, 2, 1, 4, 3, 2, 5, 4, 3, 2, 2, 3, 5, 3, 2, 5, 3, 2, 2, 3, 5, 2, 2, 3, 1, 4, 3, 2, 2, 5, 4, 1, 1, 1, 4, 5, 1, 2, 3, 4, 1, 3, 5]",128,45,26,False,1
T4_D8,118,3.2333,"[1, 1, 4, 3, 2, 4, 3, 6, 4, 5, 2, 2, 3, 6, 6, 1, 4, 2, 2, 3, 4, 4, 3, 2, 5, 3, 4, 2, 4, 2]","[0, 0, 3, 2, 1, 3, 2, 5, 3, 4, 1, 1, 2, 5, 5, 0, 3, 1, 1, 2, 3, 3, 2, 1, 4, 2, 3, 1, 3, 1]","[1, 1, 4, 3, 2, 4, 3, 5, 4, 5, 2, 2, 3, 5, 5, 1, 4, 2, 2, 3, 4, 4, 3, 2, 5, 3, 4, 2, 4, 2]",97,30,26,False,7
T4_D8,119,3.2,"[1, 2, 2, 2, 4, 2, 4, 3, 4, 4, 4, 4, 3, 3, 6, 3, 1, 5, 2, 4, 2, 4, 3, 3, 1, 5, 4, 4, 1, 3, 4, 4, 2, 3, 3, 2, 1, 4, 6, 6]","[0, 1, 1, 1, 3, 1, 3, 2, 3, 3, 3, 3, 2, 2, 5, 2, 0, 4, 1, 3, 1, 3, 2, 2, 0, 4, 3, 3, 0, 2, 3, 3, 1, 2, 2, 1, 0, 3, 5, 5]","[1, 2, 2, 2, 4, 2, 4, 3, 4, 4, 4, 4, 3, 3, 5, 3, 1, 5, 2, 4, 2, 4, 3, 3, 1, 5, 4, 4, 1, 3, 4, 4, 2, 3, 3, 2, 1, 4, 5, 5]",128,40,26,False,13
T4_D8,120,3.2821,"[2, 3, 4, 3, 4, 2, 4, 4, 4, 4, 3, 5, 5, 2, 5, 3, 5, 6, 3, 4, 4, 4, 1, 4, 1, 2, 4, 3, 4, 2, 4, 3, 6, 1, 2, 2, 2, 1, 3]","[1, 2, 3, 2, 3, 1, 3, 3, 3, 3, 2, 4, 4, 1, 4, 2, 4, 5, 2, 3, 3, 3, 0, 3, 0, 1, 3, 2, 3, 1, 3, 2, 5, 0, 1, 1, 1, 0, 2]","[2, 3, 4, 3, 4, 2, 4, 4, 4, 4, 3, 5, 5, 2, 5, 3, 5, 5, 3, 4, 4, 4, 1, 4, 1, 2, 4, 3, 4, 2, 4, 3, 5, 1, 2, 2, 2, 1, 3]",128,39,26,False,7
T4_D8,121,3.4595,"[4, 6, 2, 2, 4, 4, 4, 5, 3, 3, 6, 6, 3, 4, 4, 4, 3, 6, 2, 6, 6, 4, 4, 2, 3, 1, 4, 1, 2, 2, 1, 5, 2, 2, 2, 4, 2]","[3, 5, 1, 1, 3, 3, 3, 4, 2, 2, 5, 5, 2, 3, 3, 3, 2, 5, 1, 5, 5, 3, 3, 1, 2, 0, 3, 0, 1, 1, 0, 4, 1, 1, 1, 3, 1]","[4, 5, 2, 2, 4, 4, 4, 5, 3, 3, 5, 5, 3, 4, 4, 4, 3, 5, 2, 5, 5, 4, 4, 2, 3, 1, 4, 1, 2, 2, 1, 5, 2, 2, 2, 4, 2]",128,37,26,False,46
T4_D8,122,3.3333,"[4, 4, 3, 3, 4, 4, 5, 4, 6, 6, 3, 4, 1, 1, 2, 6, 6, 1, 4, 2, 2, 4, 4, 2, 4, 1, 2, 3, 5, 3, 5, 1, 3, 2, 2, 5, 4, 2, 3]","[3, 3, 2, 2, 3, 3, 4, 3, 5, 5, 2, 3, 0, 0, 1, 5, 5, 0, 3, 1, 1, 3, 3, 1, 3, 0, 1, 2, 4, 2, 4, 0, 2, 1, 1, 4, 3, 1, 2]","[4, 4, 3, 3, 4, 4, 5, 4, 5, 5, 3, 4, 1, 1, 2, 5, 5, 1, 4, 2, 2, 4, 4, 2, 4, 1, 2, 3, 5, 3, 5, 1, 3, 2, 2, 5, 4, 2, 3]",128,39,26,False,21
T4_D8,123,3.0476,"[2, 4, 5, 3, 3, 6, 4, 6, 4, 3, 2, 6, 4, 4, 6, 3, 1, 2, 2, 6, 3, 2, 1, 1, 2, 2, 2, 2, 3, 4, 2, 6, 5, 4, 2, 2, 1, 1, 1, 1, 2, 3]","[1, 3, 4, 2, 2, 5, 3, 5, 3, 2, 1, 5, 3, 3, 5, 2, 0, 1, 1, 5, 2, 1, 0, 0, 1, 1, 1, 1, 2, 3, 1, 5, 4, 3, 1, 1, 0, 0, 0, 0, 1, 2]","[2, 4, 5, 3, 3, 5, 4, 5, 4, 3, 2, 5, 4, 4, 5, 3, 1, 2, 2, 5, 3, 2, 1, 1, 2, 2, 2, 2, 3, 4, 2, 5, 5, 4, 2, 2, 1, 1, 1, 1, 2, 3]",128,42,26,False,14
T4_D8,124,2.7083,"[1, 2, 1, 2, 4, 2, 1, 6, 2, 2, 2, 2, 2, 2, 6, 3, 2, 2, 1, 3, 1, 2, 2, 2, 3, 3, 4, 3, 4, 6, 5, 4, 2, 3, 2, 3, 2, 1, 4, 3, 4, 2, 3, 2, 1, 3, 4, 4]","[0, 1, 0, 1, 3, 1, 0, 5, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 0, 2, 0, 1, 1, 1, 2, 2, 3, 2, 3, 5, 4, 3, 1, 2, 1, 2, 1, 0, 3, 2, 3, 1, 2, 1, 0, 2, 3, 3]","[1, 2, 1, 2, 4, 2, 1, 5, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2, 1, 3, 1, 2, 2, 2, 3, 3, 4, 3, 4, 5, 5, 4, 2, 3, 2, 3, 2, 1, 4, 3, 4, 2, 3, 2, 1, 3, 4, 4]",128,48,26,False,1
T4_D8,125,3.5676,"[3, 3, 5, 4, 6, 5, 6, 4, 2, 4, 2, 2, 2, 3, 6, 3, 6, 5, 5, 3, 3, 4, 3, 3, 2, 3, 3, 4, 4, 3, 2, 1, 2, 1, 4, 6, 5]","[2, 2, 4, 3, 5, 4, 5, 3, 1, 3, 1, 1, 1, 2, 5, 2, 5, 4, 4, 2, 2, 3, 2, 2, 1, 2, 2, 3, 3, 2, 1, 0, 1, 0, 3, 5, 4]","[3, 3, 5, 4, 5, 5, 5, 4, 2, 4, 2, 2, 2, 3, 5, 3, 5, 5, 5, 3, 3, 4, 3, 3, 2, 3, 3, 4, 4, 3, 2, 1, 2, 1, 4, 5, 5]",128,37,26,False,46
T4_D8,126,3.1707,"[2, 4, 4, 4, 2, 2, 5, 1, 3, 4, 3, 3, 4, 2, 2, 5, 2, 1, 1, 4, 3, 3, 4, 6, 1, 3, 4, 3, 6, 5, 5, 4, 1, 6, 2, 3, 2, 2, 1, 4, 4]","[1, 3, 3, 3, 1, 1, 4, 0, 2, 3, 2, 2, 3, 1, 1, 4, 1, 0, 0, 3, 2, 2, 3, 5, 0, 2, 3, 2, 5, 4, 4, 3, 0, 5, 1, 2, 1, 1, 0, 3, 3]","[2, 4, 4, 4, 2, 2, 5, 1, 3, 4, 3, 3, 4, 2, 2, 5, 2, 1, 1, 4, 3, 3, 4, 5, 1, 3, 4, 3, 5, 5, 5, 4, 1, 5, 2, 3, 2, 2, 1, 4, 4]",128,41,26,False,17
T4_D8,127,3.5135,"[3, 2, 5, 4, 2, 4, 5, 6, 4, 6, 3, 3, 2, 3, 3, 3, 4, 2, 2, 1, 4, 4, 6, 4, 5, 4, 2, 1, 3, 2, 5, 5, 6, 2, 5, 2, 3]","[2, 1, 4, 3, 1, 3, 4, 5, 3, 5, 2, 2, 1, 2, 2, 2, 3, 1, 1, 0, 3, 3, 5, 3, 4, 3, 1, 0, 2, 1, 4, 4, 5, 1, 4, 1, 2]","[3, 2, 5, 4, 2, 4, 5, 5, 4, 5, 3, 3, 2, 3, 3, 3, 4, 2, 2, 1, 4, 4, 5, 4, 5, 4, 2, 1, 3, 2, 5, 5, 5, 2, 5, 2, 3]",128,37,26,False,10
T4_D8,128,3.6571,"[4, 6, 2, 2, 3, 3, 4, 5, 4, 2, 4, 6, 5, 4, 1, 2, 4, 4, 4, 5, 3, 4, 4, 4, 4, 4, 1, 2, 5, 5, 4, 6, 1, 5, 2]","[3, 5, 1, 1, 2, 2, 3, 4, 3, 1, 3, 5, 4, 3, 0, 1, 3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 0, 1, 4, 4, 3, 5, 0, 4, 1]","[4, 5, 2, 2, 3, 3, 4, 5, 4, 2, 4, 5, 5, 4, 1, 2, 4, 4, 4, 5, 3, 4, 4, 4, 4, 4, 1, 2, 5, 5, 4, 5, 1, 5, 2]",128,35,26,False,1
T4_D8,129,3.1951,"[3, 3, 5, 3, 6, 4, 5, 3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 6, 3, 3, 2, 1, 1, 3, 4, 2, 4, 2, 4, 5, 2, 5, 6]","[2, 2, 4, 2, 5, 3, 4, 2, 2, 3, 2, 2, 2, 3, 0, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 5, 2, 2, 1, 0, 0, 2, 3, 1, 3, 1, 3, 4, 1, 4, 5]","[3, 3, 5, 3, 5, 4, 5, 3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 5, 3, 3, 2, 1, 1, 3, 4, 2, 4, 2, 4, 5, 2, 5, 5]",128,41,26,False,11
T4_D8,130,3.3077,"[4, 6, 4, 2, 2, 4, 4, 4, 2, 1, 3, 1, 2, 2, 4, 4, 4, 3, 3, 4, 1, 3, 4, 6, 2, 4, 4, 2, 2, 1, 3, 4, 6, 2, 4, 3, 6, 3, 6]","[3, 5, 3, 1, 1, 3, 3, 3, 1, 0, 2, 0, 1, 1, 3, 3, 3, 2, 2, 3, 0, 2, 3, 5, 1, 3, 3, 1, 1, 0, 2, 3, 5, 1, 3, 2, 5, 2, 5]","[4, 5, 4, 2, 2, 4, 4, 4, 2, 1, 3, 1, 2, 2, 4, 4, 4, 3, 3, 4, 1, 3, 4, 5, 2, 4, 4, 2, 2, 1, 3, 4, 5, 2, 4, 3, 5, 3, 5]",128,39,26,False,14
T4_D8,131,3.4103,"[1, 3, 3, 4, 1, 5, 3, 4, 3, 3, 1, 3, 3, 1, 2, 4, 5, 6, 5, 5, 4, 6, 3, 2, 4, 2, 4, 3, 3, 3, 4, 3, 2, 4, 4, 3, 3, 5, 6]","[0, 2, 2, 3, 0, 4, 2, 3, 2, 2, 0, 2, 2, 0, 1, 3, 4, 5, 4, 4, 3, 5, 2, 1, 3, 1, 3, 2, 2, 2, 3, 2, 1, 3, 3, 2, 2, 4, 5]","[1, 3, 3, 4, 1, 5, 3, 4, 3, 3, 1, 3, 3, 1, 2, 4, 5, 5, 5, 5, 4, 5, 3, 2, 4, 2, 4, 3, 3, 3, 4, 3, 2, 4, 4, 3, 3, 5, 5]",128,39,26,False,12
T4_D8,132,3.0476,"[1, 3, 4, 3, 2, 2, 4, 4, 2, 4, 4, 6, 1, 4, 2, 4, 3, 5, 6, 3, 5, 2, 4, 2, 2, 3, 1, 4, 2, 2, 4, 1, 2, 2, 1, 4, 2, 4, 3, 4, 3, 4]","[0, 2, 3, 2, 1, 1, 3, 3, 1, 3, 3, 5, 0, 3, 1, 3, 2, 4, 5, 2, 4, 1, 3, 1, 1, 2, 0, 3, 1, 1, 3, 0, 1, 1, 0, 3, 1, 3, 2, 3, 2, 3]","[1, 3, 4, 3, 2, 2, 4, 4, 2, 4, 4, 5, 1, 4, 2, 4, 3, 5, 5, 3, 5, 2, 4, 2, 2, 3, 1, 4, 2, 2, 4, 1, 2, 2, 1, 4, 2, 4, 3, 4, 3, 4]",128,42,26,False,13
T4_D8,133,3.6389,"[3, 3, 4, 3, 4, 4, 4, 4, 1, 2, 4, 6, 2, 3, 6, 4, 4, 4, 3, 4, 2, 4, 6, 2, 3, 4, 4, 4, 2, 4, 2, 5, 3, 5, 5, 4]","[2, 2, 3, 2, 3, 3, 3, 3, 0, 1, 3, 5, 1, 2, 5, 3, 3, 3, 2, 3, 1, 3, 5, 1, 2, 3, 3, 3, 1, 3, 1, 4, 2, 4, 4, 3]","[3, 3, 4, 3, 4, 4, 4, 4, 1, 2, 4, 5, 2, 3, 5, 4, 4, 4, 3, 4, 2, 4, 5, 2, 3, 4, 4, 4, 2, 4, 2, 5, 3, 5, 5, 4]",128,36,26,False,18
T4_D8,134,3.6429,"[1, 5, 3, 4, 1, 1, 4, 4, 4, 6, 6, 3, 4, 4, 3, 4, 4, 3, 5, 6, 3, 4, 3, 3, 3, 5, 4, 2]","[0, 4, 2, 3, 0, 0, 3, 3, 3, 5, 5, 2, 3, 3, 2, 3, 3, 2, 4, 5, 2, 3, 2, 2, 2, 4, 3, 1]","[1, 5, 3, 4, 1, 1, 4, 4, 4, 5, 5, 3, 4, 4, 3, 4, 4, 3, 5, 5, 3, 4, 3, 3, 3, 5, 4, 2]",102,28,26,False,4
T4_D8,135,2.8667,"[3, 2, 1, 1, 1, 3, 3, 3, 3, 5, 2, 3, 1, 2, 3, 4, 3, 3, 3, 5, 5, 6, 2, 2, 6, 4, 2, 1, 1, 1, 4, 6, 1, 2, 6, 2, 4, 4, 3, 2, 1, 2, 2, 3, 3]","[2, 1, 0, 0, 0, 2, 2, 2, 2, 4, 1, 2, 0, 1, 2, 3, 2, 2, 2, 4, 4, 5, 1, 1, 5, 3, 1, 0, 0, 0, 3, 5, 0, 1, 5, 1, 3, 3, 2, 1, 0, 1, 1, 2, 2]","[3, 2, 1, 1, 1, 3, 3, 3, 3, 5, 2, 3, 1, 2, 3, 4, 3, 3, 3, 5, 5, 5, 2, 2, 5, 4, 2, 1, 1, 1, 4, 5, 1, 2, 5, 2, 4, 4, 3, 2, 1, 2, 2, 3, 3]",128,45,26,False,5
T4_D8,136,3.1875,"[3, 3, 5, 4, 2, 3, 5, 4, 4, 1, 2, 6, 4, 2, 6, 1, 3, 2, 2, 4, 2, 3, 5, 1, 4, 3, 3, 5, 2, 4, 3, 1]","[2, 2, 4, 3, 1, 2, 4, 3, 3, 0, 1, 5, 3, 1, 5, 0, 2, 1, 1, 3, 1, 2, 4, 0, 3, 2, 2, 4, 1, 3, 2, 0]","[3, 3, 5, 4, 2, 3, 5, 4, 4, 1, 2, 5, 4, 2, 5, 1, 3, 2, 2, 4, 2, 3, 5, 1, 4, 3, 3, 5, 2, 4, 3, 1]",102,32,26,False,17
T4_D8,137,3.3846,"[1, 3, 4, 3, 3, 3, 4, 2, 2, 4, 4, 3, 1, 2, 3, 4, 4, 6, 5, 4, 5, 4, 4, 6, 5, 4, 3, 3, 1, 2, 2, 2, 3, 4, 3, 1, 6, 4, 5]","[0, 2, 3, 2, 2, 2, 3, 1, 1, 3, 3, 2, 0, 1, 2, 3, 3, 5, 4, 3, 4, 3, 3, 5, 4, 3, 2, 2, 0, 1, 1, 1, 2, 3, 2, 0, 5, 3, 4]","[1, 3, 4, 3, 3, 3, 4, 2, 2, 4, 4, 3, 1, 2, 3, 4, 4, 5, 5, 4, 5, 4, 4, 5, 5, 4, 3, 3, 1, 2, 2, 2, 3, 4, 3, 1, 5, 4, 5]",128,39,26,False,10
T4_D8,138,3.3333,"[1, 3, 4, 2, 3, 4, 4, 2, 6, 4, 3, 6, 6, 2, 4, 3, 2, 4, 1, 1, 4, 2, 2, 2, 2, 4, 2, 5, 2, 3, 6, 3, 2, 5, 3, 4, 5, 4, 5]","[0, 2, 3, 1, 2, 3, 3, 1, 5, 3, 2, 5, 5, 1, 3, 2, 1, 3, 0, 0, 3, 1, 1, 1, 1, 3, 1, 4, 1, 2, 5, 2, 1, 4, 2, 3, 4, 3, 4]","[1, 3, 4, 2, 3, 4, 4, 2, 5, 4, 3, 5, 5, 2, 4, 3, 2, 4, 1, 1, 4, 2, 2, 2, 2, 4, 2, 5, 2, 3, 5, 3, 2, 5, 3, 4, 5, 4, 5]",128,39,26,False,20
